production_candidate_id,batch_number,sample_index,class_id,target_label,generation_seed,demonstration_seed,prompt_version,prompting_strategy,demonstration_source,demonstration_pool_size,demo_1,demo_2,demo_3,demo_4,generated_text,source_batch_file,word_count,is_empty,has_urdu_script,has_latin_content,is_non_linguistic,is_too_short,is_too_long,is_exact_duplicate,stage0_rejection_reason,stage0_pass
class4_batch002_sample030334,2,30334,4,Profane,431334,435334,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,code bhee saaf karna hai abheeee bc,bc 40 rupees karaya kar diya hai is se acha to banda uber ya cream karwa laye 😏😏😏,rt : kisi ko bhulnay k liye ussay yaad karna parta hai. aur idhr bhenchod yaad hi ati rehti hai bus,"rt : yaar magar wifi bandh na karna, missile vissile daal do koi dikkat nahi, magar internet chahiye bc",bhenchod i want some chaat but no i'm too fat for it,profane_batch_002.csv,12,False,False,True,False,False,False,False,,True
class4_batch002_sample030335,2,30335,4,Profane,431335,435335,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,rt : kisi ko bhulnay k liye ussay yaad karna parta hai. aur idhr bhenchod yaad hi ati rehti hai bus,bhenchod bht kutti haaalat huwe we he bhai,bc bb khatm ho gya but i cant move on,rona araha hai bhenchod why am i such a clown why am i so unimportant,bhenchod yeh nhi kuch krna hai mera,profane_batch_002.csv,7,False,False,True,False,False,False,False,,True
class4_batch002_sample030336,2,30336,4,Profane,431336,435336,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,bhenchod bht kutti haaalat huwe we he bhai,"rt : yaar magar wifi bandh na karna, missile vissile daal do koi dikkat nahi, magar internet chahiye bc",my entire neighborhood is making weird sounds bhenchod shaddi hai kya,inn coaching vaalou ko kaise pta chal jaata hai mera result bhenchod.,rt : i am still waiting for a good friend 😑,profane_batch_002.csv,11,False,False,True,False,False,False,False,,True
class4_batch002_sample030337,2,30337,4,Profane,431337,435337,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,why can’t i multitask???? i’m 22 fucking years old and i still dont know how to multitask bhenchod,dil sumbhal ja zra bhenchod,bhenchod kya hai ye sb,rt : asa kon ludo khelta hi bc ....😇,rt : abhi bhi tk mjy pata nh yr mei ny chod dala,profane_batch_002.csv,13,False,False,True,False,False,False,False,,True
class4_batch002_sample030338,2,30338,4,Profane,431338,435338,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,pubg lover hath toota howa hai phir b pubg nhai chorni bc😂😂😂,bhenchod kya hai ye sb,"rt : koi physics samjha de bhenchod,,,,",bhenchod mairi thand se phatt rahi hai,wo kya hai bc,profane_batch_002.csv,4,False,False,True,False,False,False,False,,True
class4_batch002_sample030339,2,30339,4,Profane,431339,435339,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,rt : birthday wali feel hi nai arahi bhenchod,i hate ors bhenchod,slept for only 4 hours last night bc match daikhty daikhty girny wala hua wa hun,neend aa rhi h bc main sone jaa rhi hu 😂,kya bat hai bhenchod,profane_batch_002.csv,4,False,False,True,False,False,False,False,,True
class4_batch002_sample030340,2,30340,4,Profane,431340,435340,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,bhenchod exams uff,"rt : yaar magar wifi bandh na karna, missile vissile daal do koi dikkat nahi, magar internet chahiye bc",2 years ago i asked my father for my own car. so he said “hbl car loan se lelo” bc itni khajal khawari keh tang akar i bought used honda civic. and mine is way better than new honda city. or sashky apny,neend aa rhi h bc main sone jaa rhi hu 😂,ye saali gandi nasal hai abbe,profane_batch_002.csv,6,False,False,True,False,False,False,False,,True
class4_batch002_sample030341,2,30341,4,Profane,431341,435341,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,nazar lag gayi bhenchod fuck this i knew it would never last,"tm jao ma ni ja rha, pehly he adhi zindagi saffr mein guzr gai bc meri.",bhenchod mairi thand se phatt rahi hai,bhenchod parhna hai. par dimaagh ijazat nahi deta. ajeeb chutiyapa hai ye.,tera pata na karo bhenchod,profane_batch_002.csv,5,False,False,True,False,False,False,False,,True
class4_batch002_sample030342,2,30342,4,Profane,431342,435342,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,"rt : yaar magar wifi bandh na karna, missile vissile daal do koi dikkat nahi, magar internet chahiye bc",2 years ago i asked my father for my own car. so he said “hbl car loan se lelo” bc itni khajal khawari keh tang akar i bought used honda civic. and mine is way better than new honda city. or sashky apny,"rt : koi physics samjha de bhenchod,,,,",rt : fariha without fa is riha and  riha kerdo koi bhenchod is zindagi se,rt : mc kya bhenchodo,profane_batch_002.csv,5,False,False,True,False,False,False,False,,True
class4_batch002_sample030343,2,30343,4,Profane,431343,435343,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,pubg lover hath toota howa hai phir b pubg nhai chorni bc😂😂😂,rt : bhenchod graph paper pe eraser use karo toh graph paper hi gayab ho jaata hai,bhenchod kya hai ye sb,bhenchod aaj sirf roneka mann kar raha hai,yeh tu bhi bhenchod wala kaam hai,profane_batch_002.csv,7,False,False,True,False,False,False,False,,True
class4_batch002_sample030344,2,30344,4,Profane,431344,435344,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,bhenchod what a goal!,bc bb khatm ho gya but i cant move on,2 years ago i asked my father for my own car. so he said “hbl car loan se lelo” bc itni khajal khawari keh tang akar i bought used honda civic. and mine is way better than new honda city. or sashky apny,bhenchod kahan phass gaya hoon,rt : tumhein jaldi nikalo yaar? ab bhi mera pakistan ma kuch nahi hai.,profane_batch_002.csv,14,False,False,True,False,False,False,False,,True
class4_batch002_sample030345,2,30345,4,Profane,431345,435345,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,rt : kisi ko bhulnay k liye ussay yaad karna parta hai. aur idhr bhenchod yaad hi ati rehti hai bus,dil sumbhal ja zra bhenchod,inn coaching vaalou ko kaise pta chal jaata hai mera result bhenchod.,rt : birthday wali feel hi nai arahi bhenchod,"rt : 90% of pakistanis have been born after 1987. so it's easy to say ""we don't know what happened before"" but they do! it was in the newspapers then and we can find it now online",profane_batch_002.csv,37,False,False,True,False,False,False,False,,True
class4_batch002_sample030346,2,30346,4,Profane,431346,435346,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,bhenchod what a goal!,inn coaching vaalou ko kaise pta chal jaata hai mera result bhenchod.,mera bhi yaar bhai...jindgi jhand ho gya hai bhenchodv 3 t20 me 300 rupya haar gye....,bhenchod mairi thand se phatt rahi hai,bhenchod tu shadi karne ke liye bachche ki tarah banaa diya tha,profane_batch_002.csv,12,False,False,True,False,False,False,False,,True
class4_batch002_sample030347,2,30347,4,Profane,431347,435347,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,bhenchod kya hai ye sb,rona araha hai bhenchod why am i such a clown why am i so unimportant,2 years ago i asked my father for my own car. so he said “hbl car loan se lelo” bc itni khajal khawari keh tang akar i bought used honda civic. and mine is way better than new honda city. or sashky apny,slept for only 4 hours last night bc match daikhty daikhty girny wala hua wa hun,bc agr wo larki ny apko mila to tery dimagh main pata chaly gi,profane_batch_002.csv,14,False,False,True,False,False,False,False,,True
class4_batch002_sample030348,2,30348,4,Profane,431348,435348,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,bhenchod aaj sirf roneka mann kar raha hai,bhenchod what a goal!,inn coaching vaalou ko kaise pta chal jaata hai mera result bhenchod.,rt : asa kon ludo khelta hi bc ....😇,ye bharwe hain,profane_batch_002.csv,3,False,False,True,False,False,False,False,,True
class4_batch002_sample030349,2,30349,4,Profane,431349,435349,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,i hate ors bhenchod,rona araha hai bhenchod why am i such a clown why am i so unimportant,my entire neighborhood is making weird sounds bhenchod shaddi hai kya,nazar lag gayi bhenchod fuck this i knew it would never last,tumhari maa ki chut mein jab tak mc ka sperma nahi milta tab tak tu bhi dumdum hi rahega,profane_batch_002.csv,19,False,False,True,False,False,False,False,,True
class4_batch002_sample030350,2,30350,4,Profane,431350,435350,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,bhenchod what a goal!,bhenchod kahan phass gaya hoon,rt : kisi ko bhulnay k liye ussay yaad karna parta hai. aur idhr bhenchod yaad hi ati rehti hai bus,bhenchod syllabus kuch aur..aur padhke kuch aur gaya.,bhenchod abhi tumhari wajah se duniya mein sara shakal gharwale ho gaye hain,profane_batch_002.csv,13,False,False,True,False,False,False,False,,True
class4_batch002_sample030351,2,30351,4,Profane,431351,435351,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,"rt : yaar magar wifi bandh na karna, missile vissile daal do koi dikkat nahi, magar internet chahiye bc",code bhee saaf karna hai abheeee bc,fuck man. the pain is traveling. bhenchod ye naya e corridor khul gya hai.,bhenchod bht kutti haaalat huwe we he bhai,kuch jb se akhrot todne ki zrurat ho tu kro.. tk hi kuch krna ho,profane_batch_002.csv,15,False,False,True,False,False,False,False,,True
class4_batch002_sample030352,2,30352,4,Profane,431352,435352,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,bhenchod kya hai ye sb,bhenchod syllabus kuch aur..aur padhke kuch aur gaya.,"tm jao ma ni ja rha, pehly he adhi zindagi saffr mein guzr gai bc meri.",pubg lover hath toota howa hai phir b pubg nhai chorni bc😂😂😂,randi ki nasal,profane_batch_002.csv,3,False,False,True,False,False,False,False,,True
class4_batch002_sample030353,2,30353,4,Profane,431353,435353,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,neend aa rhi h bc main sone jaa rhi hu 😂,bhenchod aaj sirf roneka mann kar raha hai,fuck man. the pain is traveling. bhenchod ye naya e corridor khul gya hai.,rt : kisi ko bhulnay k liye ussay yaad karna parta hai. aur idhr bhenchod yaad hi ati rehti hai bus,i think pakistanis have no idea what is wrong with them. they dont even know how much fucked up there country is,profane_batch_002.csv,22,False,False,True,False,False,False,False,,True
class4_batch002_sample030354,2,30354,4,Profane,431354,435354,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,bc 40 rupees karaya kar diya hai is se acha to banda uber ya cream karwa laye 😏😏😏,bhenchod exams uff,rt : birthday wali feel hi nai arahi bhenchod,rt : fariha without fa is riha and  riha kerdo koi bhenchod is zindagi se,ye sare shayad yahoodi sazish ha aur ab ye gaddar jinhun ko pakistan k name laga raha hy unki ikhlaas na bolo ye bnda ajeeb badnami hain,profane_batch_002.csv,27,False,False,True,False,False,False,False,,True
class4_batch002_sample030355,2,30355,4,Profane,431355,435355,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,rt : kisi ko bhulnay k liye ussay yaad karna parta hai. aur idhr bhenchod yaad hi ati rehti hai bus,pubg lover hath toota howa hai phir b pubg nhai chorni bc😂😂😂,bc 40 rupees karaya kar diya hai is se acha to banda uber ya cream karwa laye 😏😏😏,rt : fariha without fa is riha and  riha kerdo koi bhenchod is zindagi se,rt : bhenchod mc main apko follow kr raha tha,profane_batch_002.csv,10,False,False,True,False,False,False,False,,True
class4_batch002_sample030356,2,30356,4,Profane,431356,435356,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,naak bandd ho gya bc.,kyaaaa musibbaattt ha yr sara mood khraab kr diya ha bc,"rt : yaar magar wifi bandh na karna, missile vissile daal do koi dikkat nahi, magar internet chahiye bc",rt : bhenchod graph paper pe eraser use karo toh graph paper hi gayab ho jaata hai,tum logon ne ek baar kiya tha?,profane_batch_002.csv,7,False,False,True,False,False,False,False,,True
class4_batch002_sample030357,2,30357,4,Profane,431357,435357,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,dil sumbhal ja zra bhenchod,slept for only 4 hours last night bc match daikhty daikhty girny wala hua wa hun,rona araha hai bhenchod why am i such a clown why am i so unimportant,"rt : koi physics samjha de bhenchod,,,,",rt : tum ny kya baat ki hai ab bhenchod?,profane_batch_002.csv,10,False,False,True,False,False,False,False,,True
class4_batch002_sample030358,2,30358,4,Profane,431358,435358,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,why can’t i multitask???? i’m 22 fucking years old and i still dont know how to multitask bhenchod,naak bandd ho gya bc.,pubg lover hath toota howa hai phir b pubg nhai chorni bc😂😂😂,bc 40 rupees karaya kar diya hai is se acha to banda uber ya cream karwa laye 😏😏😏,bhenchod apni maa ki kutti,profane_batch_002.csv,5,False,False,True,False,False,False,False,,True
class4_batch002_sample030359,2,30359,4,Profane,431359,435359,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,rt : birthday wali feel hi nai arahi bhenchod,nazar lag gayi bhenchod fuck this i knew it would never last,pubg lover hath toota howa hai phir b pubg nhai chorni bc😂😂😂,i should've a bhenchod counter which will count the amount of times i've sad bhenchod,mera bhi nahi hoga bhenchod,profane_batch_002.csv,5,False,False,True,False,False,False,False,,True
class4_batch002_sample030360,2,30360,4,Profane,431360,435360,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,bhenchod mairi thand se phatt rahi hai,my entire neighborhood is making weird sounds bhenchod shaddi hai kya,"rt : koi physics samjha de bhenchod,,,,",main 5'8 ke sath bh chota lgta hn bc😶😑😑😑,yeh bhi hi nikal jayegi kya bhenchod,profane_batch_002.csv,7,False,False,True,False,False,False,False,,True
class4_batch002_sample030361,2,30361,4,Profane,431361,435361,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,bhenchod what a goal!,ajeeeeb bc 😒😂,fuck man. the pain is traveling. bhenchod ye naya e corridor khul gya hai.,code bhee saaf karna hai abheeee bc,i'm done with life bro,profane_batch_002.csv,5,False,False,True,False,False,False,False,,True
class4_batch002_sample030362,2,30362,4,Profane,431362,435362,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,bhenchod kya hai ye sb,bhenchod exams uff,nazar lag gayi bhenchod fuck this i knew it would never last,bhenchod bht kutti haaalat huwe we he bhai,randi ronay ke liye yahi koi zindagi hoti hai,profane_batch_002.csv,9,False,False,True,False,False,False,False,,True
