production_candidate_id,batch_number,sample_index,class_id,target_label,generation_seed,demonstration_seed,prompt_version,prompting_strategy,demonstration_source,demonstration_pool_size,demo_1,demo_2,demo_3,demo_4,generated_text,source_batch_file,word_count,is_empty,has_urdu_script,has_latin_content,is_non_linguistic,is_too_short,is_too_long,is_exact_duplicate,stage0_rejection_reason,stage0_pass,xlmr_predicted_class_id,xlmr_predicted_class,stage1_pass,stage1_rejection_reason
class2_batch008_sample011414,8,11414,2,Religious Hate,212414,216414,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Religious Hate examples,118,apne profile mein whats app me fb twitter mein is bahadur nojawaan ki pic lga kr islam se or nabi ke din se mhbt ka izhaar kren or itna share kren ek yahoodi apne na pak iradoon se baaz ajaye is shakhs ne quraan pak ki hifazahat mein ek bhtareen mhbt ka jita jagta sabot dia hai,please sell up you yahoodi bastards,pehle apni aurto ko halala se bachao ye bhi modi kar raha hai. agar sahi tum logo ka dna kiya jaye to pata nhi baap kon niklega,lanat abbtknews k khilaf trend bnane walye yazeedion pe r bibi k dushmano p bhi,kisi ka ghar jisne unki wajah pr teri maa ka yaar ko chod diya hai,religious_hate_batch_008.csv,15,False,False,True,False,False,False,False,,True,0,Abusive/Offensive,False,Predicted class does not match intended class
class2_batch008_sample011415,8,11415,2,Religious Hate,212415,216415,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Religious Hate examples,118,haha jaat dikha di bsdk antankbadi halala ki aulaad teri ammi ka halala hua tha phir to randi ke bacheðÿ¤£ðÿ¤£ðÿ˜…,bosdk yeh tumhare ghar me hota hai. saari k blouse me mote mote doodh dikhati firti hain tumhare dharam ki orate or hindu orat ko musalman ka l#nd aachaa lagta hai. yeh baat puri dunia janti hai,tum log yahoodi ho kisi ko shuck nahi hona chaheye bus kafi hogae musalmanon ko aur dhoka na dou👹,kutto ki tarah america maar raha hai tumhari kaum ko...aasmani kitab walo...israel roj filistin may maa chod raha hai tumhari.... pahle unse nipto....dare hue log😂😂,rt : hahaha ye muslimo se koi tere baap ne kuch nhi kr skta hahahaha,religious_hate_batch_008.csv,15,False,False,True,False,False,False,False,,True,0,Abusive/Offensive,False,Predicted class does not match intended class
class2_batch008_sample011416,8,11416,2,Religious Hate,212416,216416,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Religious Hate examples,118,chal fosdi ke mohammad kabile wale ki halala ki aulad,hindu dharm ka matlab samajh pehle puppet khali bhaunk aur bhaunk iam enjoying ur bark 😂😂😂😂,no no ...... hindu na kah mujhe ........islam bura maan jayega .......kaafir kah kaafir...,qadiani ahmedi mirziee kaafir jo hen,yeh harami ka khandaan ha,religious_hate_batch_008.csv,5,False,False,True,False,False,False,False,,True,2,Religious Hate,True,
class2_batch008_sample011417,8,11417,2,Religious Hate,212417,216417,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Religious Hate examples,118,imran qadyani yahoodi agent hy pti ki 18 bank account hy jis may qadyani yahoodi hondo ny funding ki hy . gold smith jimaima aneel musrst . atif miaan sub qadyani yahoodi hy,kitane maulviyon ne tumhari ammi jaan ka halala kiya hoga tab jakar tum jaisa suar nikla hoga .. ye bhi to bta re mulle..,ye pagliya gyi h saali... kuttiya ye ab bhul gyi h jisne #halala or #teentlaaq se aazadi dilwayi usko bhul gyi h ye mullli....,or wahan tumhara jahanumi ahmedi jo naaowz billah nabi hona ka dawa dar tha wo wo case hara tha or court sa bhag gya tha.nabi pak p.b.u.h allah ka akhri nabi han or on ka bad koi nabi nahi ae ga.ya ak haqeqat ha jo quran ma bhi ha.or 1947 ma pak islam ka name par bana tha.,oh yeh khabees ko lgta hai ye tu kya baat hai,religious_hate_batch_008.csv,11,False,False,True,False,False,False,False,,True,1,Normal,False,Predicted class does not match intended class
class2_batch008_sample011418,8,11418,2,Religious Hate,212418,216418,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Religious Hate examples,118,ye lode teri maa or bahan ke shohar hai or jyada bolega to de denge teri maa or bahan ko hum denge talaq or fir halala wow kya baat hai mullo wow lund chuss lo ðÿ˜œðÿ˜œðÿ˜œðÿ˜œ,bus ya aur tafseel bataao  ahmdi aurtain beach pe bikini b pehnti hain  jalse aur ijlaas pe burqa b boht hai 🤫,abe halala ki paidaish..  tumhara to wajood hi 800 years purana hai..  jab bhagwan ram ko kagaj dikhane ki jarurat par gayi to tum kaun ho.. kagaj to dikhana hi parega.. #nrc_caa_npr,"how did an ahmadiya get to the top in the army of sunnis, in the first place?",pta nhi betha hy bhenchod,religious_hate_batch_008.csv,5,False,False,True,False,False,False,False,,True,4,Profane,False,Predicted class does not match intended class
class2_batch008_sample011419,8,11419,2,Religious Hate,212419,216419,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Religious Hate examples,118,chal na randi ! we have spiritual connection with supreme leader imam khamnae !  we have our hearts and souls for holy cities of najaf and karbala !  dont give a fck to wahabi chutiyas,bosdk yeh tumhare ghar me hota hai. saari k blouse me mote mote doodh dikhati firti hain tumhare dharam ki orate or hindu orat ko musalman ka l#nd aachaa lagta hai. yeh baat puri dunia janti hai,kafir yahodi kafir hindo same thinking,get lost you kaafir.,tum logon ne bhi yehi socha hai,religious_hate_batch_008.csv,7,False,False,True,False,False,False,False,,True,1,Normal,False,Predicted class does not match intended class
class2_batch008_sample011420,8,11420,2,Religious Hate,212420,216420,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Religious Hate examples,118,"path of cruelty , path of violence, path of halala , path of tripe talaq, path of marrying 6 years old aisha,path to discipline their wives by beating them,path of hurun,path of apostasy,path of punishable apostasy, path of beheading. what a pissful religion izlam is ðÿ‘",bus ya aur tafseel bataao  ahmdi aurtain beach pe bikini b pehnti hain  jalse aur ijlaas pe burqa b boht hai 🤫,oeyy randdii k bachay ganddu hindu.. kyun jhoott baq raha hai gashti maa k ganndduu bachay. peshaab p k palnay wali qoum.,"pta nhi kon si uni se graduate hote ho aap log jnha aesi wahiyat education di jati hðÿ˜‚ðÿ˜‚ðÿ˜‚ halala, gazwa-e-hind, camel urine or pta nhi kya kyaðÿ˜‚ðÿ˜‚ðÿ˜‚ðÿ¤£ðÿ¤£ðÿ¤£ðÿ¤£ðÿ‘ðÿ»",halala ki paidaish,religious_hate_batch_008.csv,3,False,False,True,False,False,False,False,,True,2,Religious Hate,True,
class2_batch008_sample011421,8,11421,2,Religious Hate,212421,216421,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Religious Hate examples,118,please sell up you yahoodi bastards,aor hamary hkmran in k sath mily huy en ....yahudi aor hindun hmary sb sy bry dushman en,kabi bi nai jo sakta ya shia log pora ka pora yahodi hn,shia kaafir hai aur hum naam k musalmaan.,tu phat jayega gandu imran chore zakat khore yahodi agent,religious_hate_batch_008.csv,10,False,False,True,False,False,False,False,,True,2,Religious Hate,True,
class2_batch008_sample011422,8,11422,2,Religious Hate,212422,216422,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Religious Hate examples,118,"how did an ahmadiya get to the top in the army of sunnis, in the first place?",wehshi darandy easai yahodi hindo islam amanka ka mazhab,meri tarbiyat yehi hai k jo amreca ko apna baap manta hai na wo muslman hai or na us s koi hanra taloq hai tum nasl e yazeedi ho masl e yahodi or yahoodio ki olad ho,tw kaafir tera peo kaafir tera pura khandaan kaafir ooo churry trump🐱🐱,jab tu kashmir frosh k liye baithe tha tab tu itni gandagi kar raha tha,religious_hate_batch_008.csv,15,False,False,True,False,False,False,False,,True,1,Normal,False,Predicted class does not match intended class
class2_batch008_sample011423,8,11423,2,Religious Hate,212423,216423,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Religious Hate examples,118,"abbey halala ki paidaish, 5 baap ki aulaad. patthar baazi ke alawa kuchh kaam kara kabhi teri kaum ne ?",teri maa ka halala kra rha tha koi problem madarjat bhosdike mulle,is cult  mein kisi boht hi pyare ko kho dene k baad uski qaber pe phool rakhna b jurm hai west mein qaberisat se phool chura k un ko sale kr k ahmdi chanda dia karte hain takey ragister se naam na kut jaye,hindu sirf gooli ki zuban smjta ha,apni maa chodne wale nikalte hai,religious_hate_batch_008.csv,6,False,False,True,False,False,False,False,,True,0,Abusive/Offensive,False,Predicted class does not match intended class
class2_batch008_sample011424,8,11424,2,Religious Hate,212424,216424,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Religious Hate examples,118,chhor bhen chod hrami hindu chhor esko😠😠😠,#stopisraeliterror   yahoodi mulk jisey israel ka naam diya gaya najaiz hai yahoodi sabse bada dahshatgard,oeyy randdii k bachay ganddu hindu.. kyun jhoott baq raha hai gashti maa k ganndduu bachay. peshaab p k palnay wali qoum.,wise halala ki paidaish tumse yhi ummid ki ja sakti hai madarsa chhhap suarðÿ˜‚ðÿ¤£ðÿ¤£ðÿ¤£ðÿ¤£,khanzeer gandu kutta tera jism meri marzi haramzadi,religious_hate_batch_008.csv,8,False,False,True,False,False,False,False,,True,0,Abusive/Offensive,False,Predicted class does not match intended class
class2_batch008_sample011425,8,11425,2,Religious Hate,212425,216425,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Religious Hate examples,118,well said.lanati hain ye qadyani kafir,sali muslims randi. jihadi sali,lul bukhari ye tum nahe tumaray yahoodi or hindu thuku bol rahay hain jin ko army sey bahot hi zeda takleef hai...🖕,but we have a firm belief now that qadiyani and ahmedi neither want muslims nor pakistanis to live in a harmony,nikamay ka bacha apni maa ki tarbiat dekho,religious_hate_batch_008.csv,8,False,False,True,False,False,False,False,,True,0,Abusive/Offensive,False,Predicted class does not match intended class
class2_batch008_sample011426,8,11426,2,Religious Hate,212426,216426,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Religious Hate examples,118,hindu sirf gooli ki zuban smjta ha,wise halala ki paidaish tumse yhi ummid ki ja sakti hai madarsa chhhap suarðÿ˜‚ðÿ¤£ðÿ¤£ðÿ¤£ðÿ¤£,no no ...... hindu na kah mujhe ........islam bura maan jayega .......kaafir kah kaafir...,abe mc mein bheju teri maa cow ka photo kat te hue bc. chod teri tarah andhbhakt nhi hu aur nhi illiterate.. go and drink cow piss.,paki yahodi agent ka ghar dekhna hy,religious_hate_batch_008.csv,7,False,False,True,False,False,False,False,,True,2,Religious Hate,True,
class2_batch008_sample011427,8,11427,2,Religious Hate,212427,216427,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Religious Hate examples,118,another endian hijra coward hindu terrorist army soldier dispatched to shamshangarh by pakistan army i want more endian hindu terrorist dead so keep it up pakistan,#stopisraeliterror   yahoodi mulk jisey israel ka naam diya gaya najaiz hai yahoodi sabse bada dahshatgard,tumhri maa kk chodu sale apni maa ko chod ke paida hone wale randi ki aulad sale apni behan ko biwi bana ke rkhne wale muhammad ki nazayaj aulad,sale halala molvi se tum karvao apni oorto ka or apni ma bahan ka bol heme rhe ho molvi kamre m apni bahan ko bej kar sina choda hota hoga tumhara,tera baap jo jab kisi ne apna haq ni dekha tha wo us waqt haramzadi teri ammi k liye dusron k samne bola tha ye apni beti ko bhi kuch nahin krte,religious_hate_batch_008.csv,32,False,False,True,False,False,False,False,,True,2,Religious Hate,True,
class2_batch008_sample011428,8,11428,2,Religious Hate,212428,216428,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Religious Hate examples,118,please don't share his obnoxious face to me. below is the image of the book rohani khzain from ahmedi's official website see what your evil messiah has declared god but you had said you have read the books of mirza and accepted him mehdi may god give you hidyath,#stopisraeliterror   yahoodi mulk jisey israel ka naam diya gaya najaiz hai yahoodi sabse bada dahshatgard,or wahan tumhara jahanumi ahmedi jo naaowz billah nabi hona ka dawa dar tha wo wo case hara tha or court sa bhag gya tha.nabi pak p.b.u.h allah ka akhri nabi han or on ka bad koi nabi nahi ae ga.ya ak haqeqat ha jo quran ma bhi ha.or 1947 ma pak islam ka name par bana tha.,phir in yahodi khanzeer logo ko pata chalaiga kai kia ta aur kia nahen ye sirf dajjal kai liye aisa kar rahai hain kyunkai ye yahodi log khazeer log dajjal ko apna leader samjhtai hain aur tumhara pura bollywood bollyminati ban chuka hain tumharai dimagh ko programming ki ja rah,abhi to tumhari tasdeequat ki dukan chal rahi ha,religious_hate_batch_008.csv,9,False,False,True,False,False,False,False,,True,1,Normal,False,Predicted class does not match intended class
class2_batch008_sample011429,8,11429,2,Religious Hate,212429,216429,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Religious Hate examples,118,"not surprised comment came from ahmedi. tbh, i won't be surprised when some christians will argue that they r included in muslim category too. just bcoz they believe there is only one god.",aor hamary hkmran in k sath mily huy en ....yahudi aor hindun hmary sb sy bry dushman en,hindu dharm ka matlab samajh pehle puppet khali bhaunk aur bhaunk iam enjoying ur bark 😂😂😂😂,oy ahmdi kuty. tum log smjhty ho k is trah kr k hm awam ko pagl bnao gy?? beta bajwa ne tere jeso ko nanga nachana he sbr kr. kahi ni ja rha hmara army chief. tum logo ne agly 3 sal me ye duniya hi chor jani bajwa k dar se. ye army chief nahi pakistan ka muhafiz he.,rt : ahmadiya muslims of pakistan are non-muslims.,religious_hate_batch_008.csv,8,False,False,True,False,False,False,False,,True,1,Normal,False,Predicted class does not match intended class
class2_batch008_sample011430,8,11430,2,Religious Hate,212430,216430,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Religious Hate examples,118,"huh wut you say u imbecile, i shat on you...toh toh toh kaafir","afghanio ne tme hindu se bachaya,randi k aulaad tareekh paro tm wo ganda khoon ho,jo siko aour hindu ki rape se paida woe ho,tme kalima tho sikaya afghano ne,magar tmari gandi dna wai ranjeet sing wali a,randi k aulaad tm ne kah pana di,am pashtono ne di,apnay bio ko hera mandi","insaniyat ko bache rahne do, jis mazhab me janwar ka gala ret ke khushi banti hai, jis mazhab me soorma logo ko 72 virgin ladkiya baati jaati, jo duniya pe kabze ke sapne dekhta ho us mazhab se duuri banane me hi insaniyat ki bhalayi hai.",phir kehty hum bhot badry #muslim hn aur #ashaq_e_rasool sawm hain lanat hai un sab #haramio py jinho ny bibi fatima zahra ko shahheed kia aur #haq khaya 🖐🏻😡🐕 aur lanat un sab py jo un #haramio ky hamdard hain,rt : yeh haramzadi kya kehty,religious_hate_batch_008.csv,6,False,False,True,False,False,False,False,,True,2,Religious Hate,True,
class2_batch008_sample011431,8,11431,2,Religious Hate,212431,216431,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Religious Hate examples,118,"how did an ahmadiya get to the top in the army of sunnis, in the first place?",#stopisraeliterror   yahoodi mulk jisey israel ka naam diya gaya najaiz hai yahoodi sabse bada dahshatgard,shia kaafir hai aur hum naam k musalmaan.,israel yahoodi sabse bade atankwaadi hai,islam nay tere maa ko choda tha...thokna haara tha,religious_hate_batch_008.csv,9,False,False,True,False,False,False,False,,True,0,Abusive/Offensive,False,Predicted class does not match intended class
